replicon__gene,SRR3240403,SRR3240404,SRR3240405,SRR3240406,SRR3240407,SRR3240408,SRR3240409,SRR3240410,SRR3240411,SRR3240412,SRR3240413,SRR3240414,SRR3240397,SRR3240398,SRR3240399,SRR3240400,SRR3240401,SRR3240402
CP007547__BD94_2211,41.1942977825,42.2101372756,54.0723336853,75.4667370644,57.9012671595,58.5839493136,55.9514255544,80.9572333685,96.2803590285,96.4598732841,104.209609293,94.6151003168,70.2518479409,52.4054910243,74.4720168955,68.2787750792,63.242344245,52.8980992608
CP007547__BD94_2212,38.0732336256,42.4275399691,52.5167612171,72.2965446106,53.6312532233,53.4930376483,58.0056730273,81.759669933,96.0526044353,91.2970603404,108.161939144,82.2924187726,74.0526044353,46.9102630222,76.6477565756,71.2429087158,68.7689530686,59.5817431666
CP007547__BD94_2213,37.6731958763,34.9453608247,55.1309278351,65.4082474227,57.3175257732,47.393814433,55.8804123711,76.1381443299,94.8577319588,87.8835051546,100.095876289,73.2134020619,77.6587628866,45.0010309278,69.6845360825,63.2701030928,61.2927835052,56.6845360825
CP007547__BD94_2214,38.8343195266,44.8825021133,55.7176669484,72.1107354184,46.0836855452,54.2349957735,60.4505494505,74.3119188504,88.2400676247,90.0549450549,93.8833474218,77.6010143702,75.9061707523,52.3744716822,75.4209636517,66.2037193576,75.8300929839,67.246830093
CP007547__BD94_2215,49.9945652174,51.8097826087,53.8641304348,74.4347826087,47.1467391304,68.8967391304,68.027173913,84.7826086957,89.375,98.1902173913,113.635869565,82.8695652174,74.8260869565,57.8804347826,71.3858695652,72.1032608696,67.2663043478,75.5869565217
CP007547__BD94_2216,46.6723016905,40.0390117035,61.6618985696,77.5253576073,52.3315994798,66.911573472,62.5708712614,78.2028608583,100.235370611,97.0494148244,105.988296489,99.3836150845,80.7412223667,54.1079323797,85.8946684005,78.6410923277,67.7802340702,68.8686605982
CP007547__BD94_2217,38.3152053274,39.8612652608,48.9300776915,82.3185349612,57.3152053274,61.9134295228,67.1842397336,58.7591564928,104.560488346,87.6359600444,108.264150943,92.7991120977,71.2974472808,52.7280799112,84.2708102109,71.2230854606,78.3762486127,56.4217536071
CP007547__BD94_2218,36.6341463415,38.7414634146,53.5365853659,86.7317073171,44.8341463415,65.8780487805,58.043902439,96.6731707317,93.3073170732,81.1512195122,101.52195122,101.843902439,70.9170731707,58.5268292683,74.1219512195,62.5804878049,60.2634146341,52.3268292683
CP007547__BD94_2219,35.5841463415,34.1829268293,49.9926829268,85.106097561,50.4256097561,60.7426829268,71.4780487805,81.7024390244,96.337804878,89.8646341463,89.1573170732,80.6463414634,66.1426829268,59.8182926829,74.5951219512,59.556097561,66.2182926829,59.3804878049
CP007547__BD94_2220,30.1102362205,42.4488188976,44.2755905512,75.5669291339,43.9133858268,50.3937007874,52.7244094488,76.9527559055,91.6929133858,78.5590551181,94.968503937,82.2755905512,49.4960629921,47.5748031496,58.4015748031,55.4173228346,69.1181102362,57.4881889764
CP007547__BD94_2221,41.4705882353,46.0798319328,50.6386554622,62.7941176471,52.756302521,51.0462184874,46.6302521008,70.7647058824,86.5756302521,70.268907563,84.6008403361,91.2605042017,69.9033613445,53.2394957983,52.9957983193,61.8361344538,72.987394958,60.2268907563
CP007547__BD94_2222,36.6614950635,43.730606488,50.9802538787,68.6234132581,48.6431593794,46.634696756,47.7968970381,64.7277856135,89.3977433004,67.874471086,80.0747531735,57.4866008463,72.4019746121,60.8716502116,67.538787024,53.3737658674,65.5599435825,58.8138222849
CP007547__BD94_2223,33.9102564103,34.0433925049,49.0808678501,57.674556213,44.9921104536,45.6148915187,48.6561576355,70.288856305,89.2308823529,73.9955882353,102.991666667,82.3362658847,62.4257086999,45.7135108481,60.9063116371,56.6943081452,56.9681216282,46.7390029326
CP007547__BD94_2224,30.7863070539,40.2323651452,50.3755186722,63.6358921162,43.0031120332,47.4014522822,58.0684647303,66.2033195021,91.3101659751,82.7053941909,100.839211618,92.7697095436,72.4128630705,57.3578838174,64.7665975104,64.0819502075,65.0757261411,47.4149377593
CP007547__BD94_2225,30.110383536,37.1094480823,43.4864359214,60.9045837231,39.021515435,41.5332086062,49.2123479888,64.3610851263,73.2450888681,74.7305893358,88.6398503274,82.8811973807,54.3545369504,43.7782974743,43.8400374181,57.901777362,54.3451824135,46.6417212348
CP007547__BD94_2226,33.2760180995,44.8914027149,54.5882352941,68.5339366516,52.056561086,48.8529411765,52.8800904977,79.6221719457,94.0407239819,81.0678733032,121.192307692,86.0158371041,67.2601809955,51.5904977376,53.0067873303,66.9117647059,55.3914027149,42.1470588235
CP007547__BD94_2227,44.5593220339,42.3898305085,66.813559322,76.0610169492,60.9389830508,59.5593220339,65.5694915254,97.9186440678,99.6711864407,92.1389830508,120.403389831,100.033898305,66.1593220339,54.4915254237,62.4338983051,81.6644067797,64.2610169492,57.1694915254
CP007547__BD94_2228,35.1802748585,40.0549717057,55.3055780113,77.3435731609,61.2611156023,53.9708973323,63.3573160873,97.9514955538,99.2182700081,92.6168148747,109.072756669,99.7308003234,64.3096200485,54.5327405012,71.7340339531,70.1301535974,67.2287793048,58.212611156
CP007547__BD94_2229,42.444006753,39.6105796286,53.3888576252,82.8733821047,59.7585818796,65.4907146877,66.3691615082,84.8390545864,105.172200338,95.857625211,99.7591446258,83.9476646033,75.692740574,50.8221722003,93.5312324142,59.2841868317,60.159257175,58.2870005627
CP007547__BD94_2230,37.9813559322,38.4406779661,55.8466101695,79.2711864407,47.2457627119,62.3449152542,52.9542372881,71.3745762712,90.7288135593,82.9974576271,94.7084745763,83.9118644068,63.0889830508,54.1237288136,82.4703389831,58.3483050847,61.5805084746,49.4838983051
CP007547__BD94_2231,35.1019134775,37.90640599,51.1264559068,84.1693011647,55.8889351082,57.7537437604,59.2882695507,81.2025790349,108.646006656,94.122296173,101.178036606,93.0586522463,69.925124792,51.668469218,96.6044093178,67.6863560732,68.5836106489,57.2358569052
CP007547__BD94_2232,49.5564853556,41.7384937238,50.4518828452,71.6087866109,54.9665271967,56.9832635983,50.3033472803,77.3075313808,107.552301255,96.2573221757,114.621338912,88.0020920502,88.3974895397,45.8326359833,73.0606694561,67.7154811715,69.3514644351,56.8368200837
CP007547__BD94_2233,39.2483940043,36.7066381156,52.4229122056,67.9496788009,48.7987152034,53.2847965739,52.4197002141,75.4014989293,115.314775161,89.352248394,121.897216274,83.386509636,77.3094218415,49.8768736617,68.6092077088,68.7473233405,70.0139186296,54.0235546039
CP007547__BD94_2234,38.9154786151,39.2942973523,59.9531568228,81.9175152749,54.4511201629,60.3228105906,69.4042769857,82.7382892057,96.5539714868,101.728105906,109.765784114,89.4063136456,72.2800407332,52.1517311609,78.1883910387,70.2311608961,71.1232179226,59.7983706721
CP007547__BD94_2235,37.1161971831,37.2957746479,60.5246478873,74.7323943662,59.5334507042,60.6267605634,64.4929577465,99.1338028169,108.801056338,102.540492958,111.948943662,90.9278169014,72.661971831,55.6126760563,71.4753521127,60.4137323944,79.6602112676,50.2834507042
CP007547__BD94_2236,40.8631578947,37.9550239234,52.7693779904,81.7550239234,62.0325358852,57.4631578947,69.2086124402,71.0440191388,102.653588517,111.361722488,111.517703349,100.015311005,77.5732057416,53.956937799,77.5387559809,61.7215311005,64.9540669856,58.1416267943
CP007547__BD94_2237,35.5602716469,45.1137521222,53.662139219,85.8200339559,46.0594227504,56.7164685908,57.2190152801,68.0611205433,99.4278438031,96.1680814941,102.371816638,84.3174872666,80.9473684211,44.5042444822,73.5704584041,62.8505942275,69.0356536503,63.1714770798
CP007547__BD94_2238,32.6139240506,36.4746835443,48.414556962,72.585443038,45.3449367089,49.4240506329,57.3892405063,76.0063291139,91.2911392405,78.8575949367,94.6487341772,88.0411392405,79.7626582278,44.1550632911,61.4430379747,70.0664556962,63.6360759494,53.4208860759
CP007547__BD94_2239,32.2271105826,34.9453032105,47.3139120095,72.0760998811,49.6242568371,50.9750297265,38.824019025,83.614744352,84.8335315101,78.2841854935,86.1200951249,88.7265160523,60.7181926278,44.7003567182,61.9607609988,52.2663495838,61.1843043995,56.564803805
CP007547__BD94_2240,38.1848874598,38.4501607717,54.3247588424,77.4807073955,53.61414791,65.7009646302,61.3006430868,86.1897106109,111.54340836,80.5353697749,110.940514469,96.6768488746,77.3311897106,59.1591639871,67.0498392283,64.6688102894,67.9517684887,63.7958199357
CP007547__BD94_2241,39.6534090909,42.0,55.1221590909,76.7130681818,49.3977272727,60.8778409091,64.9573863636,83.1335227273,115.525568182,95.3295454545,101.971590909,94.5795454545,74.0965909091,55.6505681818,60.7159090909,76.7045454545,59.1164772727,57.2414772727
CP007547__BD94_2242,39.7774001699,44.683942226,57.5531011045,72.3891248938,46.9218351742,58.310960068,65.8521665251,89.417162277,100.067969414,102.786745964,113.500424809,85.0934579439,72.6074766355,54.2446898895,72.847068819,66.4893797791,69.9362786746,59.1096006797
CP007547__BD94_2243,34.2266435986,39.0735294118,53.2266435986,66.4429065744,43.1807958478,49.6098615917,50.7378892734,83.2733564014,93.7517301038,86.0769896194,103.394463668,88.2967128028,78.9091695502,57.2240484429,62.9610726644,57.2093425606,68.1288927336,46.374567474
CP007547__BD94_2244,33.5977859779,38.6974169742,72.073800738,88.6346863469,56.2841328413,61.0442804428,62.1070110701,72.2177121771,88.0996309963,81.3136531365,113.730627306,97.8376383764,81.5313653137,45.4760147601,84.9225092251,63.4538745387,82.0848708487,62.3210332103
CP007547__BD94_2245,38.2028776978,39.1748201439,70.0338129496,84.5510791367,54.7683453237,70.5237410072,59.1884892086,80.6374100719,101.102877698,93.3043165468,108.70647482,89.3165467626,84.0705035971,62.6309352518,92.328057554,65.1151079137,67.4129496403,67.0863309353
CP007547__BD94_2246,41.1033994334,34.9320113314,55.1543909348,70.4858356941,51.4815864023,55.216713881,56.7733711048,81.954674221,102.915014164,88.5339943343,113.205382436,74.3781869688,80.9447592068,44.1869688385,71.9433427762,59.4589235127,64.769121813,59.5906515581
CP007547__BD94_2247,34.9692513369,48.8101604278,69.807486631,88.2820855615,54.1430481283,52.7780748663,55.5909090909,83.5320855615,90.743315508,89.2192513369,123.017379679,106.422459893,86.2419786096,61.7673796791,84.6617647059,69.378342246,73.314171123,55.5454545455
CP007547__BD94_2248,36.8493150685,45.6975763962,65.2982086407,89.3256059009,58.1801896733,61.0474183351,61.5679662803,82.0790305585,111.77028451,88.4204425711,109.66174921,99.1685985248,71.1812434141,60.3645943098,92.1359325606,60.0684931507,73.2465753425,55.1095890411
CP007547__BD94_2249,37.2320143885,36.6205035971,64.0053956835,82.8417266187,55.1852517986,69.7913669065,54.0683453237,84.2122302158,86.4964028777,99.904676259,96.5017985612,94.4352517986,70.5305755396,45.3830935252,87.309352518,64.4496402878,71.6852517986,55.8669064748
CP007547__BD94_2250,42.1277213353,33.7336719884,54.8795355588,81.9557329463,55.4332365747,56.0014513788,60.8251088534,83.0043541364,96.2801161103,94.5123367199,111.131349782,91.1132075472,79.2227866473,49.8904208999,80.801161103,65.9934687954,68.1937590711,56.0195936139
CP007547__BD94_2251,22.0652173913,3.65242165242,24.8043478261,3.73301549464,27.2173913043,2.73748103187,11.1587301587,35.4565217391,59.6304347826,33.2826086957,49.8913043478,53.0434782609,39.9782608696,7.32905982906,28.0652173913,6.7520661157,38.9782608696,30.4347826087
CP007547__BD94_2252,26.3687150838,27.9218106996,32.0472972973,60.9122562674,36.9451303155,41.8353909465,35.7215363512,52.7493150685,72.4252400549,68.9136986301,74.7663185379,52.8957475995,63.29218107,43.6556927298,48.4279835391,45.8765264586,40.5890410959,38.9286694102
CP007547__BD94_2253,34.3439363817,42.4831013917,55.6023856859,80.6172962227,56.4701789264,58.5119284294,52.9771371769,71.8250497018,92.393638171,92.0,104.2972167,75.1003976143,84.8230616302,61.0526838966,79.0099403579,63.2485089463,67.7445328032,54.8230616302
CP007547__BD94_2254,33.5367913148,50.9481302774,57.9855247286,92.5476477684,55.7744270205,56.2822677925,58.4270205066,78.8166465621,104.139927624,88.605548854,90.4571773221,82.3932448733,83.3884197829,58.7671893848,84.0229191797,71.6863691194,61.6525934861,50.4366706876
CP007547__BD94_2255,38.3138450502,38.2697274032,55.1488522238,80.3522238164,53.9835007174,57.2930416069,55.3177905308,65.9257532281,88.6276901004,82.7230989957,89.1979913917,69.4017216643,76.9852941176,53.7370875179,78.7209469154,68.5380200861,66.5197274032,52.2460545194
CP007547__BD94_2256,36.2151335312,40.9725519288,49.9866468843,66.3635014837,45.7663204748,52.203264095,47.6743323442,68.6565281899,89.8360534125,87.3864985163,104.023738872,73.8894658754,65.8471810089,48.6379821958,58.821958457,62.3264094955,61.03115727,51.6416913947
CP007547__BD94_2257,43.1472267537,39.0073409462,58.3205546493,80.3001631321,57.5807504078,65.9233278956,54.9123164763,76.5681076672,100.751631321,80.8160685155,103.423735726,77.2434747145,72.63091354,55.1080750408,80.3087275693,70.6782218597,68.7463295269,58.515497553
CP007547__BD94_2258,36.7478448276,49.6282327586,61.40625,111.017241379,68.2963362069,75.5808189655,64.0420258621,80.2920258621,93.6099137931,96.2435344828,82.0474137931,81.588362069,86.9170258621,56.1971982759,100.785560345,63.3512931034,80.8200431034,69.7596982759
CP007547__BD94_2259,40.9821843532,41.8892331526,55.6514329977,76.2292796282,60.7606506584,65.4337722696,62.4957397366,76.0038729667,103.008520527,101.539116964,98.6646010844,84.1882261813,80.7118512781,65.4128582494,81.6808675445,73.7815646785,66.2842757552,66.4360960496
CP007547__BD94_2260,37.92,44.7175,61.5575,70.5925,50.3475,40.4625,56.79,76.8825,92.5575,77.2825,121.8125,80.7875,57.8125,46.3825,77.7775,70.62,64.61,61.035
CP007547__BD94_2261,41.813559322,46.9457627119,56.6618644068,82.2576271186,46.4245762712,65.5525423729,66.2771186441,83.6415254237,97.8559322034,93.1847457627,108.057627119,99.9686440678,77.9881355932,62.4033898305,90.3406779661,72.0110169492,75.5550847458,58.0381355932
CP007547__BD94_2262,39.9163810829,46.2666209733,55.6641535298,80.4139821796,56.0589444825,59.3413296779,59.322823852,78.0781357094,98.8409869774,87.389307745,111.145990404,97.0548320768,78.117888965,56.8238519534,71.2090472927,65.6387936943,68.6627827279,52.5887594243
CP007547__BD94_2263,48.0047505938,59.6175771971,59.83847981,86.8669833729,60.1282660333,78.2517814727,77.893111639,80.9239904988,120.173396675,106.434679335,120.952494062,94.2114014252,90.9524940618,63.9002375297,80.1401425178,66.9714964371,70.3657957245,80.3087885986
CP007547__BD94_2264,44.9678111588,38.5193133047,48.6824034335,76.7188841202,55.2682403433,64.1738197425,50.5515021459,87.5536480687,110.487124464,104.143776824,99.2918454936,87.8583690987,76.4055793991,43.7360515021,74.0364806867,66.5793991416,67.3690987124,61.5729613734
CP007547__BD94_2265,42.2162576687,45.9601226994,54.1794478528,79.6088957055,56.3282208589,68.4233128834,57.8527607362,92.2791411043,112.901840491,103.682515337,112.903374233,100.288343558,87.0812883436,50.3696319018,74.2714723926,73.9187116564,70.4938650307,55.9585889571
CP007547__BD94_2266,41.5944700461,45.1889400922,73.0622119816,91.1405529954,58.7165898618,71.0679723502,65.6647465438,92.0034562212,94.8698156682,114.355990783,103.006912442,95.982718894,81.8882488479,68.2511520737,85.1774193548,62.400921659,77.7430875576,60.5541474654
CP007547__BD94_2267,43.2137486574,41.245972073,51.5037593985,70.3415682062,51.3276047261,64.6885069817,58.0128893663,92.1815252417,110.38453276,93.4790547798,101.560687433,100.437164339,75.0902255639,51.7841031149,67.2341568206,70.3576799141,66.6294307197,54.9978517723
CP007547__BD94_2268,39.9886805801,44.0544747082,59.1949062611,87.3767244429,53.6529890343,62.1337106473,60.0760523523,85.0053059781,111.338521401,103.672444287,100.062256809,86.2380615493,86.1765122037,58.1772196675,88.0130880792,64.0477538026,75.326848249,61.7760877255
CP007547__BD94_2269,39.2056451613,43.4556451613,58.7399193548,69.1612903226,62.5866935484,60.5040322581,60.8205645161,89.0362903226,97.2661290323,94.0241935484,107.316532258,91.7983870968,85.2116935484,64.2419354839,91.1733870968,65.1491935484,70.1673387097,66.3346774194
CP007547__BD94_2270,40.1097560976,36.8932926829,40.1920731707,76.5091463415,50.762195122,57.2347560976,52.8445121951,78.1981707317,86.0030487805,95.6707317073,106.728658537,93.0243902439,68.756097561,49.3780487805,68.5548780488,57.3902439024,57.7469512195,52.1981707317
CP007547__BD94_2271,33.8451882845,45.0292887029,53.0271966527,85.5334728033,69.1548117155,61.3974895397,56.2092050209,104.054393305,111.790794979,105.945606695,135.665271967,94.9979079498,89.9142259414,58.0669456067,81.6276150628,66.2447698745,78.4393305439,57.4686192469
CP007547__BD94_2272,33.4103671706,40.7645788337,57.5377969762,78.7818574514,59.5680345572,52.5745140389,62.0129589633,76.0021598272,100.807775378,109.464362851,120.101511879,90.8293736501,85.8401727862,52.1101511879,76.0928725702,66.9114470842,85.222462203,47.2289416847
CP007547__BD94_2273,39.012,53.176,46.08,89.848,74.14,55.656,78.64,78.872,102.816,91.36,127.608,101.208,77.624,56.06,73.792,61.0,75.08,54.52
CP007547__BD94_2274,47.3993610224,52.3418530351,65.2460063898,84.2875399361,63.5111821086,64.6166134185,69.0287539936,72.6932907348,119.182108626,92.9009584665,131.162939297,88.642172524,78.3674121406,52.249201278,75.7380191693,73.8849840256,78.4600638978,53.8498402556
CP007547__BD94_2275,38.7017268446,43.0800627943,52.7833594976,84.1789638932,52.3092621664,68.967032967,65.4474097331,77.3186813187,113.808477237,94.1946624804,101.632653061,85.3296703297,69.5965463108,48.3971742543,86.2590266876,73.7551020408,72.0832025118,49.8602825746
CP007547__BD94_2276,39.3325407609,44.0207201087,55.9106657609,77.8831521739,55.7948369565,68.9164402174,62.5794836957,83.6902173913,104.550611413,99.0383831522,99.0057744565,88.449388587,78.5095108696,54.5067934783,85.0448369565,73.6463994565,75.831861413,60.175611413
CP007547__BD94_2277,40.7013422819,42.3330536913,60.005033557,74.235738255,51.639261745,57.4018456376,62.7843959732,80.8313758389,103.98909396,102.23238255,103.078020134,80.4018456376,67.9916107383,55.0796979866,85.091442953,60.7080536913,74.9983221477,53.7483221477
CP007547__BD94_2278,44.7828843106,38.9936608558,52.5198098257,69.1901743265,55.7369255151,51.324881141,61.177496038,64.3565768621,88.2012678288,80.795562599,101.456418384,87.147385103,77.6814580032,51.2805071315,84.7448494453,68.9841521395,70.0649762282,50.1664025357
CP007547__BD94_2279,43.7923387097,38.6713709677,43.752016129,71.6431451613,59.1411290323,50.9475806452,62.6875,72.9052419355,86.9798387097,86.6169354839,106.852822581,86.3044354839,68.0665322581,49.064516129,59.4254032258,68.7459677419,76.0262096774,67.7883064516
CP007547__BD94_2280,44.2032400589,54.2533136966,61.2238586156,79.4786450663,59.0898379971,65.6229749632,62.0544918999,73.8041237113,92.6671575847,88.4020618557,106.407952872,79.3151693667,84.88365243,59.1855670103,75.3107511046,73.4491899853,65.499263623,66.3254786451
CP007547__BD94_2281,43.6387096774,52.3838709677,61.7451612903,84.5903225806,51.1741935484,62.7741935484,64.9419354839,88.3548387097,97.9838709677,99.8419354839,107.877419355,81.5322580645,80.1967741935,49.9419354839,65.1064516129,83.1161290323,72.9677419355,51.1935483871
CP007547__BD94_2282,40.6075022873,48.0521500457,65.8975297347,90.7959743824,63.6129917658,66.7740164684,66.5773101555,79.7932296432,99.5553522415,108.107959744,114.424519671,83.8801463861,87.2918572736,59.9194876487,84.0603842635,77.1070448307,79.7648673376,61.0082342177
CP007547__BD94_2283,39.1962134251,46.1179001721,61.4337349398,93.5473321859,59.4604130809,58.5516351119,66.3003442341,96.1049913941,105.767641997,101.839931153,107.413080895,94.9294320138,85.660929432,55.8227194492,84.3201376936,67.1015490534,73.1282271945,66.2710843373
CP007547__BD94_2284,45.2009911894,48.6310572687,56.9322687225,87.28469163,62.9300660793,71.2087004405,63.6762114537,76.0853524229,108.65253304,89.7224669604,92.6574889868,94.8491189427,88.9278634361,65.0308370044,98.6954845815,77.5622246696,69.4344713656,64.0110132159
CP007547__BD94_2285,39.9592707525,49.1377036462,61.9941815361,87.6559348332,62.4371605896,66.2564003103,65.8188518231,93.2773467804,112.468968192,100.498060512,111.944918542,99.418541505,89.5407292475,60.7556245151,101.954615981,74.8479441427,77.4325058185,65.3809154383
CP007547__BD94_2286,46.6189376443,41.648960739,56.5612009238,73.454965358,78.6789838337,63.0092378753,62.6327944573,95.1085450346,104.270207852,93.9976905312,104.327944573,99.96073903,80.7159353349,53.4665127021,78.4734411085,83.8591224018,73.415704388,65.0715935335
CP007547__BD94_2287,41.3379612715,45.5264888564,63.9736938254,89.427475338,63.920350749,68.1052246986,69.6748264523,77.9119473877,109.489952503,102.386554622,98.467665327,85.8757763975,80.0160759956,62.4537815126,91.5038363171,75.3544026306,75.9704055535,59.6832298137
CP007547__BD94_2288,34.601255887,51.5337519623,56.9937205651,90.5416012559,54.5196232339,70.967032967,57.956043956,82.9309262166,106.593406593,98.1821036107,112.029827316,86.0266875981,84.6860282575,59.6703296703,82.1051805338,66.3971742543,68.9795918367,63.6106750392
CP007547__BD94_2289,29.580474934,49.018469657,62.9920844327,80.364116095,50.8970976253,56.8390501319,47.3192612137,72.8733509235,99.8548812665,85.1530343008,121.817941953,83.3667546174,90.2691292876,57.6042216359,80.0026385224,54.7493403694,74.3746701847,65.617414248
CP007547__BD94_2290,44.2226908477,42.2522142556,59.3981442429,81.5811893716,50.4546604808,63.0253057782,63.0991142978,77.9708983551,104.775200337,99.8945592577,104.923660903,92.3825390131,75.82243779,53.5765499789,71.6242091944,69.2901729228,72.0451286377,61.7789962041
CP007547__BD94_2291,38.5123287671,39.8534246575,53.7287671233,86.4698630137,53.6315068493,63.5821917808,64.2794520548,85.5863013699,96.398630137,95.5657534247,114.579452055,102.106849315,86.4109589041,67.404109589,78.4465753425,70.1767123288,72.2726027397,55.8095890411
CP007547__BD94_2292,46.7636986301,46.852739726,59.6780821918,87.4452054795,50.0684931507,71.6746575342,60.5821917808,86.0376712329,109.565068493,104.821917808,94.8116438356,105.839041096,62.9828767123,67.2671232877,84.7671232877,67.897260274,72.3356164384,54.7602739726
CP007547__BD94_2293,33.8042372881,40.5957627119,61.5754237288,99.2508474576,61.7813559322,59.7771186441,67.6796610169,77.9915254237,101.871186441,99.7313559322,90.3491525424,88.4050847458,82.5254237288,57.0008474576,103.745762712,67.0296610169,74.4415254237,59.8966101695
CP007547__BD94_2294,44.0141781125,42.6220646876,62.2959680992,72.579087284,62.3464776252,68.7948604342,59.7540983607,79.8502436863,108.760744351,92.237040319,114.421355782,94.3190075321,77.4275587062,66.5436420027,87.1989366416,67.132033673,76.7182100133,56.9246787771
CP007547__BD94_2295,44.2909090909,50.5715909091,50.3886363636,82.6806818182,65.2204545455,63.2443181818,60.9147727273,74.5704545455,106.014772727,101.467045455,116.586363636,95.65,83.7375,55.0193181818,79.3852272727,75.2886363636,85.6454545455,58.0272727273
CP007547__BD94_2296,47.1962346126,38.5170166546,63.7769732078,83.679942071,68.6191165822,68.8167994207,62.7704561912,77.9739319334,94.3989862419,89.6842867487,107.116582187,86.2983345402,81.2136133237,63.9131064446,90.2918175235,66.4750181028,84.2780593773,60.4656046343
CP007547__BD94_2297,38.306779661,54.3084745763,71.4576271186,87.5440677966,58.1576271186,66.9779661017,60.8084745763,79.7313559322,103.195762712,85.5033898305,105.594915254,76.9076271186,83.4322033898,63.3889830508,91.606779661,70.4737288136,81.6161016949,71.1576271186
CP007547__BD94_2298,43.7684501845,48.6143911439,63.323800738,84.7029520295,61.1992619926,65.963099631,66.9391143911,77.2011070111,108.88099631,100.509225092,112.151291513,92.0119926199,84.0784132841,59.8062730627,113.422509225,69.7832103321,76.2647601476,59.8394833948
CP007547__BD94_2299,45.9476047904,55.252245509,65.9528443114,93.505988024,67.8592814371,77.8592814371,70.9296407186,93.627994012,103.475299401,114.005988024,116.163922156,100.160928144,85.8046407186,58.6317365269,100.769461078,76.6654191617,74.1863772455,78.2597305389
CP007547__BD94_2300,37.4539249147,42.4931740614,62.5358361775,84.7354948805,63.5375426621,65.8788395904,59.6501706485,82.6638225256,104.423208191,100.629692833,98.8515358362,82.7832764505,81.9027303754,51.8105802048,90.3088737201,64.1860068259,75.8156996587,58.8686006826
CP007547__BD94_2301,39.7522026432,44.0781938326,55.7940528634,87.28469163,59.4129955947,60.8463656388,61.9575991189,77.0066079295,99.827092511,96.1134361233,97.4818281938,88.2588105727,78.9669603524,61.779185022,77.4509911894,66.2555066079,73.3634361233,57.7356828194
CP007547__BD94_2302,51.469273743,45.1620111732,49.5223463687,75.0754189944,62.1899441341,62.7625698324,59.2541899441,74.594972067,98.843575419,101.148044693,100.284916201,74.0027932961,89.2932960894,55.0083798883,70.1675977654,69.3268156425,77.6955307263,55.9441340782
CP007547__BD94_2303,41.0014224751,41.0682788051,65.4893314367,84.2788051209,63.3883357041,69.3157894737,62.6813655761,79.5832147937,105.9943101,95.746799431,97.9246088193,86.706970128,84.8776671408,61.9886201991,81.987197724,72.6429587482,72.5263157895,75.8236130868
CP007547__BD94_2304,37.7786752827,44.2887722132,62.2419224556,81.253634895,61.6740710824,65.8586429725,57.0319063005,73.5924878837,99.5811793215,93.3182552504,109.180129241,85.0864297254,79.7148626817,57.2867528271,84.4814216478,71.4785945073,69.2172859451,58.9252827141
CP007547__BD94_2305,47.0391882435,46.4758572428,62.9643107068,91.3876836949,59.9181245626,65.3904828551,64.0468859342,81.7291812456,110.77886634,95.5570328901,104.870538838,87.3813855843,87.9468159552,65.7410776767,92.4317704689,75.8236529041,84.5654303709,66.9279216235
CP007547__BD94_2306,43.5660237389,42.8575667656,52.4132047478,71.5274480712,50.5111275964,61.3345697329,59.6772997033,79.440652819,104.288575668,95.7566765579,105.634272997,94.6075667656,90.5793768546,61.3746290801,77.1565281899,64.9784866469,74.3316023739,55.2143916914
CP007547__BD94_2307,46.7741116751,41.3756345178,48.7030456853,73.6598984772,55.0964467005,57.5710659898,59.2005076142,75.076142132,104.086294416,91.8959390863,98.7715736041,80.0025380711,96.152284264,51.5558375635,71.9390862944,72.5152284264,77.9873096447,64.0507614213
CP007547__BD94_2308,35.1515711645,41.0462107209,49.7541589649,88.0609981516,55.1552680222,57.0794824399,67.5452865065,77.7042513863,93.7837338262,96.7929759704,99.8502772643,81.1829944547,81.8706099815,60.3271719039,82.1534195933,75.1404805915,62.7042513863,56.4454713494
CP007547__BD94_2309,36.6454183267,45.8047808765,62.9023904382,76.7948207171,52.3486055777,58.0358565737,70.5458167331,86.7171314741,106.523904382,94.7589641434,113.368525896,89.9880478088,78.2410358566,51.2928286853,72.6593625498,64.8486055777,73.2270916335,55.6593625498
CP007547__BD94_2310,36.3742038217,50.9363057325,62.1178343949,95.5605095541,58.0652866242,55.1066878981,66.2022292994,80.3025477707,115.936305732,104.915605096,104.294585987,99.3025477707,80.2802547771,61.8375796178,85.4888535032,72.4904458599,71.4872611465,59.3853503185
CP007547__BD94_2311,39.1808,43.2896,61.3824,86.5568,66.9392,70.56,62.064,96.6528,120.6992,101.736,100.1584,103.1056,77.448,73.2144,87.0464,78.4496,80.6608,54.6992
CP007547__BD94_2312,34.3799392097,49.5729483283,55.3176291793,74.5227963526,64.1382978723,56.3328267477,57.4422492401,97.6641337386,117.395136778,82.6732522796,106.843465046,94.1155015198,87.896656535,62.5820668693,82.8662613982,64.9133738602,77.5136778116,56.4787234043
CP007547__BD94_2313,27.5134474328,34.3276283619,59.4303178484,73.075794621,52.239608802,49.5403422983,45.0806845966,76.7628361858,75.7457212714,90.7139364303,90.8361858191,84.2200488998,71.9511002445,57.3936430318,73.337408313,62.3031784841,58.04400978,47.7750611247
CP007547__BD94_2314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
